datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
1/15/2025 8:00:00 AM,1/15/2025 3:00:00 AM,RTO,2849.155
1/15/2025 9:00:00 AM,1/15/2025 4:00:00 AM,RTO,2574.878
1/15/2025 10:00:00 AM,1/15/2025 5:00:00 AM,RTO,2281.566
1/15/2025 11:00:00 AM,1/15/2025 6:00:00 AM,RTO,2158.568
1/15/2025 12:00:00 PM,1/15/2025 7:00:00 AM,RTO,2159.070
1/15/2025 1:00:00 PM,1/15/2025 8:00:00 AM,RTO,2276.758
1/15/2025 2:00:00 PM,1/15/2025 9:00:00 AM,RTO,2510.099
1/15/2025 3:00:00 PM,1/15/2025 10:00:00 AM,RTO,2419.656
1/15/2025 4:00:00 PM,1/15/2025 11:00:00 AM,RTO,2476.195
1/15/2025 5:00:00 PM,1/15/2025 12:00:00 PM,RTO,2817.129
1/15/2025 6:00:00 PM,1/15/2025 1:00:00 PM,RTO,3473.403
1/15/2025 7:00:00 PM,1/15/2025 2:00:00 PM,RTO,3631.456
1/15/2025 8:00:00 PM,1/15/2025 3:00:00 PM,RTO,3519.463
1/15/2025 9:00:00 PM,1/15/2025 4:00:00 PM,RTO,3559.098
1/15/2025 10:00:00 PM,1/15/2025 5:00:00 PM,RTO,3890.117
1/15/2025 11:00:00 PM,1/15/2025 6:00:00 PM,RTO,4554.264
1/16/2025 12:00:00 AM,1/15/2025 7:00:00 PM,RTO,6046.883
1/16/2025 1:00:00 AM,1/15/2025 8:00:00 PM,RTO,7337.005
1/16/2025 2:00:00 AM,1/15/2025 9:00:00 PM,RTO,7910.809
1/16/2025 3:00:00 AM,1/15/2025 10:00:00 PM,RTO,8271.156
1/16/2025 4:00:00 AM,1/15/2025 11:00:00 PM,RTO,8021.118
1/16/2025 5:00:00 AM,1/16/2025 12:00:00 AM,RTO,8227.622
1/16/2025 6:00:00 AM,1/16/2025 1:00:00 AM,RTO,8123.296
1/16/2025 7:00:00 AM,1/16/2025 2:00:00 AM,RTO,7920.227
1/16/2025 8:00:00 AM,1/16/2025 3:00:00 AM,RTO,7831.498
1/16/2025 9:00:00 AM,1/16/2025 4:00:00 AM,RTO,7932.124
1/16/2025 10:00:00 AM,1/16/2025 5:00:00 AM,RTO,7543.984
1/16/2025 11:00:00 AM,1/16/2025 6:00:00 AM,RTO,7896.216
1/16/2025 12:00:00 PM,1/16/2025 7:00:00 AM,RTO,8079.282
1/16/2025 1:00:00 PM,1/16/2025 8:00:00 AM,RTO,8063.997
1/16/2025 2:00:00 PM,1/16/2025 9:00:00 AM,RTO,7614.150
1/16/2025 3:00:00 PM,1/16/2025 10:00:00 AM,RTO,7590.016
1/16/2025 4:00:00 PM,1/16/2025 11:00:00 AM,RTO,7863.158
1/16/2025 5:00:00 PM,1/16/2025 12:00:00 PM,RTO,7774.519
1/16/2025 6:00:00 PM,1/16/2025 1:00:00 PM,RTO,7336.702
1/16/2025 7:00:00 PM,1/16/2025 2:00:00 PM,RTO,7338.606
1/16/2025 8:00:00 PM,1/16/2025 3:00:00 PM,RTO,7055.157
1/16/2025 9:00:00 PM,1/16/2025 4:00:00 PM,RTO,6443.710
1/16/2025 10:00:00 PM,1/16/2025 5:00:00 PM,RTO,5203.710
1/16/2025 11:00:00 PM,1/16/2025 6:00:00 PM,RTO,4526.264
1/17/2025 12:00:00 AM,1/16/2025 7:00:00 PM,RTO,4278.954
1/17/2025 1:00:00 AM,1/16/2025 8:00:00 PM,RTO,3868.367
1/17/2025 2:00:00 AM,1/16/2025 9:00:00 PM,RTO,3392.974
1/17/2025 3:00:00 AM,1/16/2025 10:00:00 PM,RTO,2960.028
1/17/2025 4:00:00 AM,1/16/2025 11:00:00 PM,RTO,2866.305
1/17/2025 5:00:00 AM,1/17/2025 12:00:00 AM,RTO,2640.131
1/17/2025 6:00:00 AM,1/17/2025 1:00:00 AM,RTO,2746.383
1/17/2025 7:00:00 AM,1/17/2025 2:00:00 AM,RTO,3288.629
1/17/2025 8:00:00 AM,1/17/2025 3:00:00 AM,RTO,3718.314
1/17/2025 9:00:00 AM,1/17/2025 4:00:00 AM,RTO,4374.630
1/17/2025 10:00:00 AM,1/17/2025 5:00:00 AM,RTO,5506.375
1/17/2025 11:00:00 AM,1/17/2025 6:00:00 AM,RTO,6381.145
1/17/2025 12:00:00 PM,1/17/2025 7:00:00 AM,RTO,7015.306
1/17/2025 1:00:00 PM,1/17/2025 8:00:00 AM,RTO,7745.830
1/17/2025 2:00:00 PM,1/17/2025 9:00:00 AM,RTO,7676.030
1/17/2025 3:00:00 PM,1/17/2025 10:00:00 AM,RTO,7602.726
1/17/2025 4:00:00 PM,1/17/2025 11:00:00 AM,RTO,7624.363
1/17/2025 5:00:00 PM,1/17/2025 12:00:00 PM,RTO,7563.734
1/17/2025 6:00:00 PM,1/17/2025 1:00:00 PM,RTO,7706.975
1/17/2025 7:00:00 PM,1/17/2025 2:00:00 PM,RTO,7633.808
1/17/2025 8:00:00 PM,1/17/2025 3:00:00 PM,RTO,7358.137
1/17/2025 9:00:00 PM,1/17/2025 4:00:00 PM,RTO,7710.632
1/17/2025 10:00:00 PM,1/17/2025 5:00:00 PM,RTO,8350.500
1/17/2025 11:00:00 PM,1/17/2025 6:00:00 PM,RTO,8618.772
1/18/2025 12:00:00 AM,1/17/2025 7:00:00 PM,RTO,8798.433
1/18/2025 1:00:00 AM,1/17/2025 8:00:00 PM,RTO,8838.088
1/18/2025 2:00:00 AM,1/17/2025 9:00:00 PM,RTO,8457.433
1/18/2025 3:00:00 AM,1/17/2025 10:00:00 PM,RTO,8573.681
1/18/2025 4:00:00 AM,1/17/2025 11:00:00 PM,RTO,8075.367
1/18/2025 5:00:00 AM,1/18/2025 12:00:00 AM,RTO,7737.150
1/18/2025 6:00:00 AM,1/18/2025 1:00:00 AM,RTO,7689.184
1/18/2025 7:00:00 AM,1/18/2025 2:00:00 AM,RTO,7531.101
1/18/2025 8:00:00 AM,1/18/2025 3:00:00 AM,RTO,7234.068
1/18/2025 9:00:00 AM,1/18/2025 4:00:00 AM,RTO,7313.507
1/18/2025 10:00:00 AM,1/18/2025 5:00:00 AM,RTO,6722.010
1/18/2025 11:00:00 AM,1/18/2025 6:00:00 AM,RTO,6815.078
1/18/2025 12:00:00 PM,1/18/2025 7:00:00 AM,RTO,7258.654
1/18/2025 1:00:00 PM,1/18/2025 8:00:00 AM,RTO,7167.679
1/18/2025 2:00:00 PM,1/18/2025 9:00:00 AM,RTO,7085.259
1/18/2025 3:00:00 PM,1/18/2025 10:00:00 AM,RTO,6617.080
1/18/2025 4:00:00 PM,1/18/2025 11:00:00 AM,RTO,6701.476
1/18/2025 5:00:00 PM,1/18/2025 12:00:00 PM,RTO,6618.448
1/18/2025 6:00:00 PM,1/18/2025 1:00:00 PM,RTO,6274.889
1/18/2025 7:00:00 PM,1/18/2025 2:00:00 PM,RTO,5773.724
1/18/2025 8:00:00 PM,1/18/2025 3:00:00 PM,RTO,5126.485
1/18/2025 9:00:00 PM,1/18/2025 4:00:00 PM,RTO,5132.037
1/18/2025 10:00:00 PM,1/18/2025 5:00:00 PM,RTO,4807.122
1/18/2025 11:00:00 PM,1/18/2025 6:00:00 PM,RTO,4638.993
1/19/2025 12:00:00 AM,1/18/2025 7:00:00 PM,RTO,4931.591
1/19/2025 1:00:00 AM,1/18/2025 8:00:00 PM,RTO,5235.427
1/19/2025 2:00:00 AM,1/18/2025 9:00:00 PM,RTO,5056.764
1/19/2025 3:00:00 AM,1/18/2025 10:00:00 PM,RTO,4794.037
1/19/2025 4:00:00 AM,1/18/2025 11:00:00 PM,RTO,4858.228
1/19/2025 5:00:00 AM,1/19/2025 12:00:00 AM,RTO,5576.551
1/19/2025 6:00:00 AM,1/19/2025 1:00:00 AM,RTO,5875.584
1/19/2025 7:00:00 AM,1/19/2025 2:00:00 AM,RTO,5844.156
1/19/2025 8:00:00 AM,1/19/2025 3:00:00 AM,RTO,5485.054
1/19/2025 9:00:00 AM,1/19/2025 4:00:00 AM,RTO,5095.316
1/19/2025 10:00:00 AM,1/19/2025 5:00:00 AM,RTO,5103.477
1/19/2025 11:00:00 AM,1/19/2025 6:00:00 AM,RTO,4796.056
1/19/2025 12:00:00 PM,1/19/2025 7:00:00 AM,RTO,4632.388
1/19/2025 1:00:00 PM,1/19/2025 8:00:00 AM,RTO,4819.836
1/19/2025 2:00:00 PM,1/19/2025 9:00:00 AM,RTO,5142.206
1/19/2025 3:00:00 PM,1/19/2025 10:00:00 AM,RTO,4879.867
1/19/2025 4:00:00 PM,1/19/2025 11:00:00 AM,RTO,4761.639
1/19/2025 5:00:00 PM,1/19/2025 12:00:00 PM,RTO,5806.863
1/19/2025 6:00:00 PM,1/19/2025 1:00:00 PM,RTO,6630.121
1/19/2025 7:00:00 PM,1/19/2025 2:00:00 PM,RTO,7024.678
1/19/2025 8:00:00 PM,1/19/2025 3:00:00 PM,RTO,7045.204
1/19/2025 9:00:00 PM,1/19/2025 4:00:00 PM,RTO,7524.355
1/19/2025 10:00:00 PM,1/19/2025 5:00:00 PM,RTO,7957.690
1/19/2025 11:00:00 PM,1/19/2025 6:00:00 PM,RTO,7754.380
1/20/2025 12:00:00 AM,1/19/2025 7:00:00 PM,RTO,7677.388
1/20/2025 1:00:00 AM,1/19/2025 8:00:00 PM,RTO,7698.394
1/20/2025 2:00:00 AM,1/19/2025 9:00:00 PM,RTO,7605.684
1/20/2025 3:00:00 AM,1/19/2025 10:00:00 PM,RTO,7203.315
1/20/2025 4:00:00 AM,1/19/2025 11:00:00 PM,RTO,6507.571
1/20/2025 5:00:00 AM,1/20/2025 12:00:00 AM,RTO,5596.827
1/20/2025 6:00:00 AM,1/20/2025 1:00:00 AM,RTO,4965.725
1/20/2025 7:00:00 AM,1/20/2025 2:00:00 AM,RTO,4430.767
1/20/2025 8:00:00 AM,1/20/2025 3:00:00 AM,RTO,4025.425
1/20/2025 9:00:00 AM,1/20/2025 4:00:00 AM,RTO,3949.465
1/20/2025 10:00:00 AM,1/20/2025 5:00:00 AM,RTO,3733.230
1/20/2025 11:00:00 AM,1/20/2025 6:00:00 AM,RTO,3800.447
1/20/2025 12:00:00 PM,1/20/2025 7:00:00 AM,RTO,3681.045
1/20/2025 1:00:00 PM,1/20/2025 8:00:00 AM,RTO,3538.561
1/20/2025 2:00:00 PM,1/20/2025 9:00:00 AM,RTO,3464.565
1/20/2025 3:00:00 PM,1/20/2025 10:00:00 AM,RTO,3621.483
1/20/2025 4:00:00 PM,1/20/2025 11:00:00 AM,RTO,4615.561
1/20/2025 5:00:00 PM,1/20/2025 12:00:00 PM,RTO,5427.893
1/20/2025 6:00:00 PM,1/20/2025 1:00:00 PM,RTO,5979.480
1/20/2025 7:00:00 PM,1/20/2025 2:00:00 PM,RTO,6030.925
1/20/2025 8:00:00 PM,1/20/2025 3:00:00 PM,RTO,5221.188
1/20/2025 9:00:00 PM,1/20/2025 4:00:00 PM,RTO,4542.103
1/20/2025 10:00:00 PM,1/20/2025 5:00:00 PM,RTO,3895.714
1/20/2025 11:00:00 PM,1/20/2025 6:00:00 PM,RTO,3254.187
1/21/2025 12:00:00 AM,1/20/2025 7:00:00 PM,RTO,3432.740
1/21/2025 1:00:00 AM,1/20/2025 8:00:00 PM,RTO,3930.741
1/21/2025 2:00:00 AM,1/20/2025 9:00:00 PM,RTO,4375.113
1/21/2025 3:00:00 AM,1/20/2025 10:00:00 PM,RTO,5266.679
1/21/2025 4:00:00 AM,1/20/2025 11:00:00 PM,RTO,5276.002
1/21/2025 5:00:00 AM,1/21/2025 12:00:00 AM,RTO,5095.590
1/21/2025 6:00:00 AM,1/21/2025 1:00:00 AM,RTO,5198.904
1/21/2025 7:00:00 AM,1/21/2025 2:00:00 AM,RTO,4935.752
1/21/2025 8:00:00 AM,1/21/2025 3:00:00 AM,RTO,4778.830
1/21/2025 9:00:00 AM,1/21/2025 4:00:00 AM,RTO,4443.001
1/21/2025 10:00:00 AM,1/21/2025 5:00:00 AM,RTO,4221.861
1/21/2025 11:00:00 AM,1/21/2025 6:00:00 AM,RTO,3700.254
1/21/2025 12:00:00 PM,1/21/2025 7:00:00 AM,RTO,3507.331
1/21/2025 1:00:00 PM,1/21/2025 8:00:00 AM,RTO,3392.320
1/21/2025 2:00:00 PM,1/21/2025 9:00:00 AM,RTO,3556.802
1/21/2025 3:00:00 PM,1/21/2025 10:00:00 AM,RTO,3775.392
1/21/2025 4:00:00 PM,1/21/2025 11:00:00 AM,RTO,3660.816
1/21/2025 5:00:00 PM,1/21/2025 12:00:00 PM,RTO,3549.227
1/21/2025 6:00:00 PM,1/21/2025 1:00:00 PM,RTO,3663.746
1/21/2025 7:00:00 PM,1/21/2025 2:00:00 PM,RTO,3819.158
1/21/2025 8:00:00 PM,1/21/2025 3:00:00 PM,RTO,3413.047
1/21/2025 9:00:00 PM,1/21/2025 4:00:00 PM,RTO,2840.444
1/21/2025 10:00:00 PM,1/21/2025 5:00:00 PM,RTO,2417.560
1/21/2025 11:00:00 PM,1/21/2025 6:00:00 PM,RTO,2037.379
1/22/2025 12:00:00 AM,1/21/2025 7:00:00 PM,RTO,2259.269
1/22/2025 1:00:00 AM,1/21/2025 8:00:00 PM,RTO,3091.926
1/22/2025 2:00:00 AM,1/21/2025 9:00:00 PM,RTO,3889.852
1/22/2025 3:00:00 AM,1/21/2025 10:00:00 PM,RTO,4214.551
1/22/2025 4:00:00 AM,1/21/2025 11:00:00 PM,RTO,4106.996
1/22/2025 5:00:00 AM,1/22/2025 12:00:00 AM,RTO,4258.998
1/22/2025 6:00:00 AM,1/22/2025 1:00:00 AM,RTO,4229.399
1/22/2025 7:00:00 AM,1/22/2025 2:00:00 AM,RTO,3594.301
1/22/2025 8:00:00 AM,1/22/2025 3:00:00 AM,RTO,3068.921
1/22/2025 9:00:00 AM,1/22/2025 4:00:00 AM,RTO,2506.223
1/22/2025 10:00:00 AM,1/22/2025 5:00:00 AM,RTO,2723.637
1/22/2025 11:00:00 AM,1/22/2025 6:00:00 AM,RTO,3049.203
1/22/2025 12:00:00 PM,1/22/2025 7:00:00 AM,RTO,3276.953
1/22/2025 1:00:00 PM,1/22/2025 8:00:00 AM,RTO,3719.444
1/22/2025 2:00:00 PM,1/22/2025 9:00:00 AM,RTO,3822.306
1/22/2025 3:00:00 PM,1/22/2025 10:00:00 AM,RTO,3937.956
1/22/2025 4:00:00 PM,1/22/2025 11:00:00 AM,RTO,4715.144
1/22/2025 5:00:00 PM,1/22/2025 12:00:00 PM,RTO,5158.498
1/22/2025 6:00:00 PM,1/22/2025 1:00:00 PM,RTO,5721.226
1/22/2025 7:00:00 PM,1/22/2025 2:00:00 PM,RTO,5779.882
1/22/2025 8:00:00 PM,1/22/2025 3:00:00 PM,RTO,6334.976
1/22/2025 9:00:00 PM,1/22/2025 4:00:00 PM,RTO,5952.172
1/22/2025 10:00:00 PM,1/22/2025 5:00:00 PM,RTO,4205.582
1/22/2025 11:00:00 PM,1/22/2025 6:00:00 PM,RTO,4092.440
1/23/2025 12:00:00 AM,1/22/2025 7:00:00 PM,RTO,4661.067
1/23/2025 1:00:00 AM,1/22/2025 8:00:00 PM,RTO,5025.673
1/23/2025 2:00:00 AM,1/22/2025 9:00:00 PM,RTO,5153.256
1/23/2025 3:00:00 AM,1/22/2025 10:00:00 PM,RTO,4881.298
1/23/2025 4:00:00 AM,1/22/2025 11:00:00 PM,RTO,4631.647
1/23/2025 5:00:00 AM,1/23/2025 12:00:00 AM,RTO,4347.269
1/23/2025 6:00:00 AM,1/23/2025 1:00:00 AM,RTO,4390.094
1/23/2025 7:00:00 AM,1/23/2025 2:00:00 AM,RTO,4282.856
1/23/2025 8:00:00 AM,1/23/2025 3:00:00 AM,RTO,4176.015
1/23/2025 9:00:00 AM,1/23/2025 4:00:00 AM,RTO,4367.640
1/23/2025 10:00:00 AM,1/23/2025 5:00:00 AM,RTO,4408.011
1/23/2025 11:00:00 AM,1/23/2025 6:00:00 AM,RTO,4479.950
1/23/2025 12:00:00 PM,1/23/2025 7:00:00 AM,RTO,4548.956
1/23/2025 1:00:00 PM,1/23/2025 8:00:00 AM,RTO,4032.600
1/23/2025 2:00:00 PM,1/23/2025 9:00:00 AM,RTO,4703.168
1/23/2025 3:00:00 PM,1/23/2025 10:00:00 AM,RTO,5295.570
1/23/2025 4:00:00 PM,1/23/2025 11:00:00 AM,RTO,5242.972
1/23/2025 5:00:00 PM,1/23/2025 12:00:00 PM,RTO,5445.316
1/23/2025 6:00:00 PM,1/23/2025 1:00:00 PM,RTO,5668.217
1/23/2025 7:00:00 PM,1/23/2025 2:00:00 PM,RTO,5736.394
1/23/2025 8:00:00 PM,1/23/2025 3:00:00 PM,RTO,5464.940
1/23/2025 9:00:00 PM,1/23/2025 4:00:00 PM,RTO,5090.043
1/23/2025 10:00:00 PM,1/23/2025 5:00:00 PM,RTO,5216.678
1/23/2025 11:00:00 PM,1/23/2025 6:00:00 PM,RTO,5042.392
1/24/2025 12:00:00 AM,1/23/2025 7:00:00 PM,RTO,5031.349
1/24/2025 1:00:00 AM,1/23/2025 8:00:00 PM,RTO,5333.150
1/24/2025 2:00:00 AM,1/23/2025 9:00:00 PM,RTO,4854.013
1/24/2025 3:00:00 AM,1/23/2025 10:00:00 PM,RTO,4456.307
1/24/2025 4:00:00 AM,1/23/2025 11:00:00 PM,RTO,3970.347
1/24/2025 5:00:00 AM,1/24/2025 12:00:00 AM,RTO,3831.480
1/24/2025 6:00:00 AM,1/24/2025 1:00:00 AM,RTO,3584.256
1/24/2025 7:00:00 AM,1/24/2025 2:00:00 AM,RTO,3165.288
1/24/2025 8:00:00 AM,1/24/2025 3:00:00 AM,RTO,2702.964
1/24/2025 9:00:00 AM,1/24/2025 4:00:00 AM,RTO,2224.737
1/24/2025 10:00:00 AM,1/24/2025 5:00:00 AM,RTO,1861.497
1/24/2025 11:00:00 AM,1/24/2025 6:00:00 AM,RTO,1652.937
1/24/2025 12:00:00 PM,1/24/2025 7:00:00 AM,RTO,1109.082
1/24/2025 1:00:00 PM,1/24/2025 8:00:00 AM,RTO,1065.825
1/24/2025 2:00:00 PM,1/24/2025 9:00:00 AM,RTO,1092.850
1/24/2025 3:00:00 PM,1/24/2025 10:00:00 AM,RTO,940.110
1/24/2025 4:00:00 PM,1/24/2025 11:00:00 AM,RTO,1732.191
1/24/2025 5:00:00 PM,1/24/2025 12:00:00 PM,RTO,2686.919
1/24/2025 6:00:00 PM,1/24/2025 1:00:00 PM,RTO,2836.872
1/24/2025 7:00:00 PM,1/24/2025 2:00:00 PM,RTO,2808.253
1/24/2025 8:00:00 PM,1/24/2025 3:00:00 PM,RTO,2845.499
1/24/2025 9:00:00 PM,1/24/2025 4:00:00 PM,RTO,3418.853
1/24/2025 10:00:00 PM,1/24/2025 5:00:00 PM,RTO,4267.411
1/24/2025 11:00:00 PM,1/24/2025 6:00:00 PM,RTO,5159.516
1/25/2025 12:00:00 AM,1/24/2025 7:00:00 PM,RTO,6203.990
1/25/2025 1:00:00 AM,1/24/2025 8:00:00 PM,RTO,6660.505
1/25/2025 2:00:00 AM,1/24/2025 9:00:00 PM,RTO,6861.249
1/25/2025 3:00:00 AM,1/24/2025 10:00:00 PM,RTO,6864.829
1/25/2025 4:00:00 AM,1/24/2025 11:00:00 PM,RTO,7045.045
1/25/2025 5:00:00 AM,1/25/2025 12:00:00 AM,RTO,7465.201
1/25/2025 6:00:00 AM,1/25/2025 1:00:00 AM,RTO,7621.958
1/25/2025 7:00:00 AM,1/25/2025 2:00:00 AM,RTO,7382.471
1/25/2025 8:00:00 AM,1/25/2025 3:00:00 AM,RTO,7337.937
1/25/2025 9:00:00 AM,1/25/2025 4:00:00 AM,RTO,7135.649
1/25/2025 10:00:00 AM,1/25/2025 5:00:00 AM,RTO,6579.647
1/25/2025 11:00:00 AM,1/25/2025 6:00:00 AM,RTO,5865.503
1/25/2025 12:00:00 PM,1/25/2025 7:00:00 AM,RTO,5121.391
1/25/2025 1:00:00 PM,1/25/2025 8:00:00 AM,RTO,4736.674
1/25/2025 2:00:00 PM,1/25/2025 9:00:00 AM,RTO,4545.850
1/25/2025 3:00:00 PM,1/25/2025 10:00:00 AM,RTO,4215.726
1/25/2025 4:00:00 PM,1/25/2025 11:00:00 AM,RTO,4188.583
1/25/2025 5:00:00 PM,1/25/2025 12:00:00 PM,RTO,5006.762
1/25/2025 6:00:00 PM,1/25/2025 1:00:00 PM,RTO,5773.393
1/25/2025 7:00:00 PM,1/25/2025 2:00:00 PM,RTO,5939.056
1/25/2025 8:00:00 PM,1/25/2025 3:00:00 PM,RTO,5813.981
1/25/2025 9:00:00 PM,1/25/2025 4:00:00 PM,RTO,6167.057
1/25/2025 10:00:00 PM,1/25/2025 5:00:00 PM,RTO,6717.995
1/25/2025 11:00:00 PM,1/25/2025 6:00:00 PM,RTO,7494.204
1/26/2025 12:00:00 AM,1/25/2025 7:00:00 PM,RTO,7829.128
1/26/2025 1:00:00 AM,1/25/2025 8:00:00 PM,RTO,8110.111
1/26/2025 2:00:00 AM,1/25/2025 9:00:00 PM,RTO,8365.286
1/26/2025 3:00:00 AM,1/25/2025 10:00:00 PM,RTO,8371.556
1/26/2025 4:00:00 AM,1/25/2025 11:00:00 PM,RTO,8049.835
1/26/2025 5:00:00 AM,1/26/2025 12:00:00 AM,RTO,7911.019
1/26/2025 6:00:00 AM,1/26/2025 1:00:00 AM,RTO,7583.439
1/26/2025 7:00:00 AM,1/26/2025 2:00:00 AM,RTO,6810.798
1/26/2025 8:00:00 AM,1/26/2025 3:00:00 AM,RTO,6036.477
1/26/2025 9:00:00 AM,1/26/2025 4:00:00 AM,RTO,5577.506
1/26/2025 10:00:00 AM,1/26/2025 5:00:00 AM,RTO,5059.608
1/26/2025 11:00:00 AM,1/26/2025 6:00:00 AM,RTO,4471.190
1/26/2025 12:00:00 PM,1/26/2025 7:00:00 AM,RTO,4126.432
1/26/2025 1:00:00 PM,1/26/2025 8:00:00 AM,RTO,3850.018
1/26/2025 2:00:00 PM,1/26/2025 9:00:00 AM,RTO,3231.981
1/26/2025 3:00:00 PM,1/26/2025 10:00:00 AM,RTO,2636.824
1/26/2025 4:00:00 PM,1/26/2025 11:00:00 AM,RTO,2187.701
1/26/2025 5:00:00 PM,1/26/2025 12:00:00 PM,RTO,2102.930
1/26/2025 6:00:00 PM,1/26/2025 1:00:00 PM,RTO,2221.719
1/26/2025 7:00:00 PM,1/26/2025 2:00:00 PM,RTO,2325.048
1/26/2025 8:00:00 PM,1/26/2025 3:00:00 PM,RTO,2202.155
1/26/2025 9:00:00 PM,1/26/2025 4:00:00 PM,RTO,1972.083
1/26/2025 10:00:00 PM,1/26/2025 5:00:00 PM,RTO,1747.391
1/26/2025 11:00:00 PM,1/26/2025 6:00:00 PM,RTO,1789.794
1/27/2025 12:00:00 AM,1/26/2025 7:00:00 PM,RTO,2200.210
1/27/2025 1:00:00 AM,1/26/2025 8:00:00 PM,RTO,2864.066
1/27/2025 2:00:00 AM,1/26/2025 9:00:00 PM,RTO,3492.621
1/27/2025 3:00:00 AM,1/26/2025 10:00:00 PM,RTO,4154.045
1/27/2025 4:00:00 AM,1/26/2025 11:00:00 PM,RTO,4399.623
1/27/2025 5:00:00 AM,1/27/2025 12:00:00 AM,RTO,4610.150
1/27/2025 6:00:00 AM,1/27/2025 1:00:00 AM,RTO,5096.778
1/27/2025 7:00:00 AM,1/27/2025 2:00:00 AM,RTO,5555.318
1/27/2025 8:00:00 AM,1/27/2025 3:00:00 AM,RTO,5775.053
1/27/2025 9:00:00 AM,1/27/2025 4:00:00 AM,RTO,6255.054
1/27/2025 10:00:00 AM,1/27/2025 5:00:00 AM,RTO,6864.512
1/27/2025 11:00:00 AM,1/27/2025 6:00:00 AM,RTO,7440.536
1/27/2025 12:00:00 PM,1/27/2025 7:00:00 AM,RTO,7735.382
1/27/2025 1:00:00 PM,1/27/2025 8:00:00 AM,RTO,8042.380
1/27/2025 2:00:00 PM,1/27/2025 9:00:00 AM,RTO,7542.415
1/27/2025 3:00:00 PM,1/27/2025 10:00:00 AM,RTO,6968.026
1/27/2025 4:00:00 PM,1/27/2025 11:00:00 AM,RTO,7738.125
1/27/2025 5:00:00 PM,1/27/2025 12:00:00 PM,RTO,8465.671
1/27/2025 6:00:00 PM,1/27/2025 1:00:00 PM,RTO,8968.467
1/27/2025 7:00:00 PM,1/27/2025 2:00:00 PM,RTO,9110.631
1/27/2025 8:00:00 PM,1/27/2025 3:00:00 PM,RTO,9295.509
1/27/2025 9:00:00 PM,1/27/2025 4:00:00 PM,RTO,9332.635
1/27/2025 10:00:00 PM,1/27/2025 5:00:00 PM,RTO,9354.443
1/27/2025 11:00:00 PM,1/27/2025 6:00:00 PM,RTO,9569.170
1/28/2025 12:00:00 AM,1/27/2025 7:00:00 PM,RTO,9815.232
1/28/2025 1:00:00 AM,1/27/2025 8:00:00 PM,RTO,9928.992
1/28/2025 2:00:00 AM,1/27/2025 9:00:00 PM,RTO,9868.734
1/28/2025 3:00:00 AM,1/27/2025 10:00:00 PM,RTO,9745.249
1/28/2025 4:00:00 AM,1/27/2025 11:00:00 PM,RTO,9591.423
1/28/2025 5:00:00 AM,1/28/2025 12:00:00 AM,RTO,9112.092
1/28/2025 6:00:00 AM,1/28/2025 1:00:00 AM,RTO,8448.619
1/28/2025 7:00:00 AM,1/28/2025 2:00:00 AM,RTO,7954.018
1/28/2025 8:00:00 AM,1/28/2025 3:00:00 AM,RTO,7606.793
1/28/2025 9:00:00 AM,1/28/2025 4:00:00 AM,RTO,7336.447
1/28/2025 10:00:00 AM,1/28/2025 5:00:00 AM,RTO,6557.575
1/28/2025 11:00:00 AM,1/28/2025 6:00:00 AM,RTO,5794.208
1/28/2025 12:00:00 PM,1/28/2025 7:00:00 AM,RTO,4627.143
1/28/2025 1:00:00 PM,1/28/2025 8:00:00 AM,RTO,3413.063
1/28/2025 2:00:00 PM,1/28/2025 9:00:00 AM,RTO,2655.628
1/28/2025 3:00:00 PM,1/28/2025 10:00:00 AM,RTO,2408.421
1/28/2025 4:00:00 PM,1/28/2025 11:00:00 AM,RTO,3602.099
1/28/2025 5:00:00 PM,1/28/2025 12:00:00 PM,RTO,6270.725
1/28/2025 6:00:00 PM,1/28/2025 1:00:00 PM,RTO,8116.366
1/28/2025 7:00:00 PM,1/28/2025 2:00:00 PM,RTO,8946.590
1/28/2025 8:00:00 PM,1/28/2025 3:00:00 PM,RTO,8999.742
1/28/2025 9:00:00 PM,1/28/2025 4:00:00 PM,RTO,8819.174
1/28/2025 10:00:00 PM,1/28/2025 5:00:00 PM,RTO,8666.014
1/28/2025 11:00:00 PM,1/28/2025 6:00:00 PM,RTO,8984.367
1/29/2025 12:00:00 AM,1/28/2025 7:00:00 PM,RTO,9271.963
1/29/2025 1:00:00 AM,1/28/2025 8:00:00 PM,RTO,9458.834
1/29/2025 2:00:00 AM,1/28/2025 9:00:00 PM,RTO,9600.906
1/29/2025 3:00:00 AM,1/28/2025 10:00:00 PM,RTO,9344.428
1/29/2025 4:00:00 AM,1/28/2025 11:00:00 PM,RTO,9093.185
1/29/2025 5:00:00 AM,1/29/2025 12:00:00 AM,RTO,9077.783
1/29/2025 6:00:00 AM,1/29/2025 1:00:00 AM,RTO,8767.436
1/29/2025 7:00:00 AM,1/29/2025 2:00:00 AM,RTO,8392.880
1/29/2025 8:00:00 AM,1/29/2025 3:00:00 AM,RTO,8563.148
1/29/2025 9:00:00 AM,1/29/2025 4:00:00 AM,RTO,8489.725
1/29/2025 10:00:00 AM,1/29/2025 5:00:00 AM,RTO,8249.304
1/29/2025 11:00:00 AM,1/29/2025 6:00:00 AM,RTO,7658.293
